0	2
0.000166667	1.45
0.000333333	0.1
0.0005	-0.9
0.000666667	-1.5
0.000833333	-1.1
0.001	0
0.001166667	0.8
0.001333333	1.05
0.0015	0.8
0.001666667	0.15
0.001833333	-0.6
0.002	-0.9
0.002166667	-0.7
0.002333333	-0.1
0.0025	0.3
0.002666667	0.5
0.002833333	0.4
0.003	0.1
0.003166667	-0.3
0.003333333	-0.55
0.0035	-0.45
0.003666667	-0.2
0.003833333	0.1
0.004	0.225
0.004166667	0.2
0.004333333	0
0.0045	-0.2
0.004666667	-0.3
0.004833333	-0.25
0.005	-0.1
